,id,party,party_name,party_id,position,eu_salience,eu_dissent,eu_blur,lrecon,lrecon_blur,lrecon_dissent,lrecon_salience,galtan,galtan_blur,galtan_dissent,galtan_salience,lrgen,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,redistribution,redist_salience,environment,enviro_salience,spendvtax,deregulation,econ_interven,civlib_laworder,sociallifestyle,religious_principles,ethnic_minorities,nationalism,urban_rural,protectionism,regions,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,eu_cohesion,eu_foreign,eu_intmark,eu_budgets,eu_asylum,party_a_econ,party_b_econ,party_c_econ,gender,dob,lrecon_self,galtan_self,cname,eu_position_sd,lrecon_sd,galtan_sd,eu_econ_require,eu_political_require,eu_googov_require
2418,7,9,DieTier,312,,1.0,,,.d,.d,,1.0,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,.d,,,,,,,,,,2.0,10,4.0,2.0,1978.0,8.0,5.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2419,8,1,CDU,301,6.0,2.0,,9.0,8,,7.0,6.0,8,,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.5606119,0.99522668,1.2363541,,,
2420,8,2,SPD,302,7.0,2.0,,7.0,7,,4.0,7.0,5,,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2421,8,3,FDP,303,6.0,2.0,,6.0,9,,1.0,9.0,1,,1.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.76842451,0.76842451,1.6604646,,,
2422,8,4,GRUNEN,304,7.0,3.0,,6.0,7,,8.0,5.0,1,,5.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.53895843,1.4359335,0.83094895,,,
2423,8,5,LINKE,306,5.0,4.0,,5.0,3,,1.0,9.0,4,,7.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2424,8,6,CSU,308,6.0,3.0,,4.0,8,,5.0,6.0,9,,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2425,8,7,AfD,310,2.0,5.0,,1.0,8,,8.0,3.0,10,,3.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.70034003,1.9493588,0.60158521,,,
2426,8,8,Piraten,311,7.0,,,,2,,2.0,2.0,0,,1.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,0.83666003,0.54772258,0.86602539,,,
2427,8,9,DieTier,312,4.0,,,,2,,,2.0,0,,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,2.0,10,6.0,3.0,,11.0,11.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2428,9,1,CDU,301,6.0,2.0,,10.0,6,,3.0,6.0,5,,8.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,5.0,6.0,7.0,6.0,7.0,6.0,5.0,5.0,7.0,5.0,6.0,4.0,4.0,3.0,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.5606119,0.99522668,1.2363541,,,
2429,9,2,SPD,302,6.0,3.0,,8.0,4,,9.0,7.0,3,,7.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,6.0,3.0,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2430,9,3,FDP,303,5.0,2.0,,8.0,8,,1.0,8.0,4,,5.0,4.0,7.0,7.0,7.0,3.0,8.0,6.0,3.0,9.0,8.0,7.0,7.0,9.0,8.0,9.0,6.0,4.0,3.0,7.0,6.0,4.0,2.0,4.0,3.0,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.76842451,0.76842451,1.6604646,,,
2431,9,4,GRUNEN,304,7.0,4.0,,3.0,5,,3.0,4.0,1,,1.0,8.0,4.0,2.0,8.0,2.0,2.0,7.0,1.0,5.0,3.0,3.0,10.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.53895843,1.4359335,0.83094895,,,
2432,9,5,LINKE,306,5.0,2.0,,8.0,2,,1.0,8.0,2,,8.0,7.0,2.0,2.0,7.0,7.0,3.0,5.0,4.0,2.0,9.0,4.0,6.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,7.0,6.0,4.0,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2433,9,6,CSU,308,,2.0,,10.0,6,,3.0,6.0,6,,4.0,7.0,7.0,7.0,7.0,4.0,8.0,6.0,3.0,7.0,3.0,5.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,4.0,2.0,3.0,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2434,9,7,AfD,310,2.0,3.0,,5.0,6,,9.0,2.0,9,,1.0,9.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,6.0,1.0,9.0,7.0,7.0,6.0,9.0,9.0,8.0,7.0,10.0,9.0,7.0,5.0,5.0,4.0,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.70034003,1.9493588,0.60158521,,,
2435,9,8,Piraten,311,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,0.83666003,0.54772258,0.86602539,,,
2436,9,9,DieTier,312,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,.d,,,,,,,,,,,,,2.0,1982.0,3.0,5.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2437,10,1,CDU,301,6.0,4.0,,,7,,7.0,5.0,4,,5.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,,6.0,3.0,4.0,7.0,7.0,,4.0,7.0,2.0,5.0,7.0,5.0,7.0,0.0,,0.0,1,1.0,0.0,0.0,7.0,,,7.0,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.5606119,0.99522668,1.2363541,,,
2438,10,2,SPD,302,7.0,6.0,,,3,,7.0,8.0,2,,1.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,,3.0,8.0,3.0,8.0,2.0,,3.0,6.0,0.0,0.0,5.0,2.0,,2.0,,0.0,0,2.0,0.0,0.0,3.0,,,6.0,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2439,10,3,FDP,303,6.0,3.0,,,8,,2.0,7.0,2,,4.0,5.0,7.0,7.0,5.0,,,,,8.0,7.0,7.0,8.0,10.0,,8.0,5.0,0.0,0.0,7.0,5.0,,0.0,,0.0,0,2.0,0.0,0.0,8.0,,,7.0,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.76842451,0.76842451,1.6604646,,,
2440,10,4,GRUNEN,304,7.0,6.0,,,3,,6.0,2.0,1,,0.0,7.0,3.0,3.0,4.0,0.0,0.0,,,4.0,3.0,0.0,10.0,3.0,,0.0,4.0,0.0,0.0,2.0,0.0,,,,0.0,0,6.0,0.0,2.0,2.0,,,6.0,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.53895843,1.4359335,0.83094895,,,
2441,10,5,LINKE,306,5.0,,,,1,,2.0,8.0,2,,4.0,2.0,1.0,3.0,3.0,6.0,,,,0.0,8.0,2.0,7.0,0.0,,0.0,4.0,0.0,0.0,3.0,3.0,,7.0,,0.0,0,7.0,5.0,2.0,3.0,,,3.0,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2442,10,6,CSU,308,,,,,7,,,5.0,7,,,7.0,8.0,8.0,8.0,2.0,8.0,8.0,,6.0,3.0,4.0,7.0,7.0,,4.0,8.0,5.0,6.0,8.0,7.0,8.0,0.0,,0.0,1,1.0,0.0,0.0,8.0,,,5.0,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2443,10,7,AfD,310,1.0,4.0,,,6,,6.0,2.0,10,,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,6.0,1.0,10.0,8.0,,,6.0,10.0,7.0,,10.0,10.0,,,,0.0,10,9.0,10.0,6.0,5.0,,,2.0,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.70034003,1.9493588,0.60158521,,,
2444,10,8,Piraten,311,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,.d,9.0,,,,,,,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,0.83666003,0.54772258,0.86602539,,,
2445,10,9,DieTier,312,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,.d,,,,,,,,,,2.0,9,4.0,2.0,1982.0,2.0,8.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2446,11,1,CDU,301,6.0,7.0,3.0,,7,,4.0,5.0,6,3.0,,7.0,7.0,9.0,7.0,2.0,7.0,6.0,4.0,7.0,3.0,7.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,3.0,,,3,3.0,0.0,0.0,9.0,4.0,3.0,7.0,3.0,2.0,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.5606119,0.99522668,1.2363541,,,
2447,11,2,SPD,302,6.0,7.0,3.0,,4,,5.0,7.0,4,4.0,,6.0,4.0,6.0,7.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,4.0,4.0,3.0,6.0,5.0,3.0,5.0,4.0,5.0,3.0,,,2,3.0,0.0,0.0,7.0,4.0,3.0,7.0,4.0,4.0,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2448,11,3,FDP,303,5.0,5.0,5.0,,8,,4.0,7.0,3,4.0,,6.0,8.0,9.0,6.0,2.0,7.0,3.0,3.0,7.0,2.0,8.0,2.0,8.0,9.0,9.0,8.0,4.0,1.0,8.0,4.0,2.0,2.0,,,3,3.0,0.0,0.0,9.0,4.0,2.0,7.0,2.0,2.0,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.76842451,0.76842451,1.6604646,,,
2449,11,4,GRUNEN,304,6.0,7.0,3.0,,4,,3.0,7.0,2,2.0,,7.0,3.0,2.0,9.0,2.0,3.0,7.0,2.0,3.0,7.0,2.0,10.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,,0,3.0,0.0,0.0,5.0,4.0,4.0,7.0,4.0,4.0,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.53895843,1.4359335,0.83094895,,,
2450,11,5,LINKE,306,5.0,5.0,7.0,,2,,5.0,7.0,4,4.0,,6.0,2.0,4.0,7.0,3.0,4.0,6.0,3.0,4.0,5.0,4.0,6.0,2.0,3.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,,,3,3.0,0.0,0.0,7.0,4.0,1.0,5.0,4.0,4.0,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2451,11,6,CSU,308,6.0,6.0,5.0,,8,,3.0,5.0,6,2.0,,7.0,8.0,9.0,7.0,2.0,7.0,6.0,3.0,7.0,2.0,8.0,3.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,3.0,,,4,3.0,0.0,0.0,9.0,4.0,3.0,7.0,3.0,2.0,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2452,11,7,AfD,310,1.0,1.0,4.0,,10,,3.0,4.0,10,0.0,,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,,9.0,10.0,10.0,10.0,0.0,10.0,10.0,,10.0,,,10,,10.0,,10.0,7.0,1.0,1.0,1.0,1.0,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.70034003,1.9493588,0.60158521,,,
2453,11,8,Piraten,311,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,0.83666003,0.54772258,0.86602539,,,
2454,11,9,DieTier,312,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,3.0,8,7.0,1.0,1943.0,3.0,3.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2455,12,1,CDU,301,6.0,7.0,6.0,,5,2,,3.0,7,7.0,,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,3.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,6.0,6.0,,,1.0,3,1.0,0.0,3.0,9.0,6.0,5.0,5.0,4.0,3.0,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.5606119,0.99522668,1.2363541,,,
2456,12,2,SPD,302,7.0,8.0,3.0,,3,2,,6.0,3,4.0,,6.0,3.0,5.0,7.0,5.0,5.0,6.0,5.0,3.0,7.0,5.0,7.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,,,1.0,1,2.0,2.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2457,12,3,FDP,303,5.0,4.0,3.0,,8,1,,5.0,4,1.0,,4.0,7.0,6.0,3.0,2.0,4.0,3.0,2.0,9.0,9.0,9.0,6.0,10.0,9.0,8.0,2.0,2.0,1.0,5.0,2.0,3.0,,,1.0,1,4.0,2.0,2.0,8.0,3.0,4.0,7.0,2.0,3.0,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.76842451,0.76842451,1.6604646,,,
2458,12,4,GRUNEN,304,7.0,8.0,0.0,,4,4,,4.0,1,0.0,,8.0,3.0,3.0,6.0,1.0,2.0,5.0,2.0,4.0,5.0,1.0,10.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,,,1.0,0,6.0,3.0,7.0,4.0,6.0,5.0,,4.0,4.0,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.53895843,1.4359335,0.83094895,,,
2459,12,5,LINKE,306,4.0,7.0,7.0,,1,0,,7.0,4,3.0,,6.0,1.0,5.0,4.0,9.0,2.0,4.0,3.0,1.0,9.0,5.0,5.0,1.0,0.0,1.0,4.0,2.0,0.0,4.0,4.0,4.0,,,1.0,1,6.0,7.0,6.0,5.0,5.0,3.0,2.0,1.0,4.0,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2460,12,6,CSU,308,5.0,7.0,2.0,,6,2,,3.0,8,3.0,,9.0,7.0,8.0,8.0,3.0,8.0,9.0,1.0,6.0,3.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,,,1.0,3,1.0,6.0,3.0,9.0,5.0,3.0,5.0,3.0,3.0,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2461,12,7,AfD,310,2.0,9.0,0.0,,7,7,,2.0,10,0.0,,10.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,7.0,1.0,10.0,10.0,6.0,8.0,7.0,9.0,10.0,8.0,10.0,10.0,9.0,,,3.0,10,9.0,10.0,8.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.70034003,1.9493588,0.60158521,,,
2462,12,8,Piraten,311,,,,,.d,.d,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,.d,,,,,,,,,,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,0.83666003,0.54772258,0.86602539,,,
2463,12,9,DieTier,312,,,,,.d,.d,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,.d,,,,,,,,,,2.0,10,7.0,2.0,1979.0,4.0,3.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2464,13,1,CDU,301,6.0,7.0,4.0,,7,,3.0,6.0,6,6.0,,7.0,6.0,7.0,8.0,7.0,9.0,8.0,3.0,7.0,8.0,8.0,4.0,7.0,7.0,8.0,8.0,6.0,5.0,9.0,7.0,6.0,4.0,3.0,4.0,6,2.0,1.0,1.0,8.0,,3.0,6.0,2.0,3.0,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.5606119,0.99522668,1.2363541,,,
2465,13,2,SPD,302,6.0,7.0,3.0,,3,,6.0,7.0,3,4.0,,7.0,3.0,3.0,7.0,4.0,3.0,6.0,3.0,3.0,7.0,6.0,7.0,1.0,2.0,3.0,2.0,3.0,2.0,7.0,4.0,3.0,4.0,6.0,2.0,2,5.0,1.0,1.0,5.0,,5.0,5.0,5.0,6.0,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2466,13,3,FDP,303,5.0,6.0,5.0,,9,,2.0,9.0,2,3.0,,4.0,8.0,6.0,5.0,2.0,5.0,4.0,2.0,10.0,10.0,9.0,3.0,10.0,10.0,10.0,3.0,2.0,0.0,,7.0,2.0,1.0,3.0,2.0,1,7.0,6.0,1.0,8.0,3.0,2.0,6.0,1.0,3.0,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.76842451,0.76842451,1.6604646,,,
2467,13,4,GRUNEN,304,7.0,8.0,3.0,,3,,2.0,4.0,1,0.0,,9.0,2.0,1.0,10.0,1.0,1.0,10.0,1.0,2.0,6.0,1.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,0,8.0,1.0,2.0,6.0,,6.0,6.0,5.0,6.0,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.53895843,1.4359335,0.83094895,,,
2468,13,5,LINKE,306,6.0,6.0,5.0,,1,,2.0,7.0,2,4.0,,7.0,1.0,2.0,8.0,6.0,3.0,8.0,3.0,0.0,10.0,3.0,7.0,0.0,0.0,0.0,,,0.0,4.0,3.0,3.0,6.0,6.0,0.0,1,6.0,5.0,2.0,6.0,,3.0,3.0,2.0,6.0,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2469,13,6,CSU,308,5.0,5.0,6.0,,6,,2.0,6.0,8,1.0,,8.0,8.0,8.0,10.0,1.0,10.0,10.0,0.0,8.0,7.0,8.0,4.0,7.0,7.0,9.0,10.0,8.0,7.0,9.0,9.0,8.0,6.0,0.0,5.0,7,7.0,2.0,1.0,9.0,3.0,1.0,4.0,1.0,2.0,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2470,13,7,AfD,310,2.0,6.0,3.0,,5,,7.0,1.0,9,0.0,,10.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,6.0,3.0,10.0,8.0,,,,10.0,10.0,0.0,10.0,10.0,8.0,9.0,,0.0,10,9.0,10.0,1.0,10.0,,1.0,2.0,1.0,1.0,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.70034003,1.9493588,0.60158521,,,
2471,13,8,Piraten,311,,,,,.d,,,,1,,,,,,,,,,,,,,,,,,,2.0,,,0.0,1.0,,,,.d,9.0,,,,,,,,,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,0.83666003,0.54772258,0.86602539,,,
2472,13,9,DieTier,312,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,.d,,,,,,,,,,3.0,10,5.0,2.0,1956.0,4.0,3.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2473,14,1,CDU,301,7.0,9.0,0.0,,5,,4.0,8.0,6,8.0,,5.0,5.0,9.0,6.0,7.0,10.0,10.0,7.0,7.0,6.0,7.0,5.0,8.0,7.0,7.0,6.0,5.0,5.0,5.0,7.0,9.0,0.0,7.0,2.0,3,1.0,0.0,0.0,10.0,7.0,6.0,7.0,2.0,4.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.5606119,0.99522668,1.2363541,,,
2474,14,2,SPD,302,7.0,8.0,0.0,,5,,0.0,9.0,1,2.0,,7.0,5.0,6.0,2.0,,7.0,3.0,2.0,2.0,8.0,5.0,7.0,5.0,2.0,1.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,0,1.0,0.0,0.0,10.0,7.0,7.0,7.0,4.0,6.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2475,14,3,FDP,303,7.0,8.0,0.0,,8,,0.0,,0,0.0,,8.0,5.0,3.0,0.0,0.0,7.0,5.0,0.0,10.0,2.0,7.0,5.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,10.0,7.0,7.0,7.0,1.0,4.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.76842451,0.76842451,1.6604646,,,
2476,14,4,GRUNEN,304,7.0,10.0,0.0,,6,,0.0,5.0,0,0.0,,10.0,2.0,0.0,10.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,5.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,7.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.53895843,1.4359335,0.83094895,,,
2477,14,5,LINKE,306,7.0,9.0,2.0,,0,,0.0,10.0,0,0.0,,8.0,1.0,0.0,8.0,2.0,5.0,0.0,3.0,0.0,10.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,0.0,0,8.0,6.0,0.0,3.0,7.0,7.0,5.0,,7.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2478,14,6,CSU,308,7.0,9.0,5.0,,5,,4.0,8.0,7,8.0,,6.0,5.0,9.0,8.0,9.0,10.0,10.0,0.0,6.0,5.0,6.0,8.0,8.0,7.0,5.0,7.0,5.0,5.0,10.0,8.0,8.0,0.0,0.0,2.0,3,2.0,3.0,0.0,10.0,7.0,6.0,7.0,2.0,2.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2479,14,7,AfD,310,2.0,0.0,8.0,,6,,7.0,0.0,9,0.0,,7.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,5.0,0.0,10.0,0.0,,,,10.0,10.0,0.0,10.0,10.0,5.0,0.0,,0.0,10,9.0,10.0,0.0,10.0,7.0,2.0,4.0,1.0,1.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.70034003,1.9493588,0.60158521,,,
2480,14,8,Piraten,311,7.0,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,.d,,10.0,0.0,,7.0,,,,7.0,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,0.83666003,0.54772258,0.86602539,,,
2481,14,9,DieTier,312,,,,,.d,,,,.d,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,.d,,10.0,0.0,,7.0,,,,,2.0,9,6.0,2.0,1946.0,3.0,8.0,ger,1.4142135,1.7320508000000001,2.1213202,,,
2482,15,1,CDU,301,6.0,6.0,5.0,,6,,7.0,3.0,6,,7.0,9.0,6.0,4.0,6.0,8.0,5.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,1.0,4,1.0,0.0,1.0,9.0,3.0,3.0,6.0,2.0,3.0,3.0,10,6.0,2.0,1977.0,5.0,4.0,ger,0.5606119,0.99522668,1.2363541,,,
2483,15,2,SPD,302,7.0,6.0,5.0,,3,,5.0,7.0,4,,7.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0,3.0,9.0,4.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,6.0,6.0,2,5.0,4.0,1.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,10,6.0,2.0,1977.0,5.0,4.0,ger,0.51176631,0.9561829,1.0712698999999999,,,
2484,15,3,FDP,303,6.0,5.0,6.0,,8,,1.0,10.0,4,,5.0,4.0,6.0,6.0,4.0,6.0,5.0,4.0,5.0,9.0,9.0,6.0,2.0,9.0,9.0,10.0,3.0,2.0,4.0,3.0,4.0,6.0,2.0,4.0,6.0,5,2.0,4.0,6.0,9.0,3.0,4.0,7.0,2.0,3.0,3.0,10,6.0,2.0,1977.0,5.0,4.0,ger,0.76842451,0.76842451,1.6604646,,,
2485,15,4,GRUNEN,304,7.0,8.0,0.0,,5,,6.0,1.0,0,,1.0,10.0,4.0,0.0,10.0,1.0,1.0,10.0,1.0,6.0,4.0,0.0,10.0,6.0,5.0,6.0,1.0,0.0,7.0,0.0,0.0,2.0,4.0,5.0,1.0,0,7.0,5.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,3.0,10,6.0,2.0,1977.0,5.0,4.0,ger,0.53895843,1.4359335,0.83094895,,,
2486,15,5,LINKE,306,4.0,2.0,6.0,,1,,1.0,8.0,2,,4.0,4.0,2.0,0.0,5.0,4.0,1.0,5.0,2.0,2.0,10.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,5.0,8.0,1,7.0,7.0,6.0,6.0,7.0,2.0,3.0,3.0,6.0,3.0,10,6.0,2.0,1977.0,5.0,4.0,ger,0.9561829,0.64365029,1.4703416999999999,,,
2487,15,6,CSU,308,5.0,5.0,4.0,,6,,5.0,3.0,8,,4.0,9.0,7.0,6.0,7.0,4.0,7.0,7.0,4.0,5.0,6.0,5.0,8.0,6.0,5.0,5.0,8.0,6.0,7.0,7.0,6.0,7.0,5.0,1.0,1.0,6,5.0,5.0,0.0,7.0,3.0,3.0,5.0,2.0,2.0,3.0,10,6.0,2.0,1977.0,5.0,4.0,ger,0.82006991,1.1169686,1.3469541999999999,,,
2488,15,7,AfD,310,2.0,9.0,0.0,,7,,10.0,1.0,10,,0.0,10.0,9.0,10.0,10.0,1.0,10.0,10.0,9.0,7.0,1.0,8.0,6.0,7.0,6.0,7.0,10.0,10.0,1.0,10.0,10.0,9.0,8.0,5.0,8.0,10,10.0,10.0,10.0,7.0,1.0,1.0,3.0,1.0,1.0,3.0,10,6.0,2.0,1977.0,5.0,4.0,ger,0.70034003,1.9493588,0.60158521,,,
